conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1975847685862420600,Wed Oct 08 08:56:12 +0000 2025,0,Lepas FAM Bangsat datang pula golongan rempit benak memalukan Malaysia. ‍️,1975847685862420600,,,in,,0,0,0,https://x.com/undefined/status/1975847685862420600,95387879,
1975556410814730716,Wed Oct 08 08:55:41 +0000 2025,0,@FajarKNatanael @SkySportsNews FIFA menuduh Asosiasi Sepak Bola Malaysia (FAM) memalsukan dokumen kewarganegaraan untuk 7 pemain kelahiran asing agar bisa bermain di tim nasional. Ini terkait klaim warisan keturunan Malaysia yang ternyata berdasarkan dokumen palsu menurut laporan FIFA. FAM menolak tuduhan,1975847554136039514,,FajarKNatanael,in,,0,0,0,https://x.com/undefined/status/1975847554136039514,1720665183188922368,
1975335205163716831,Wed Oct 08 08:55:11 +0000 2025,0,@RuudBukanGullit @FAM_Malaysia + tukang ngaku2,1975847428910903574,,RuudBukanGullit,in,,0,0,0,https://x.com/undefined/status/1975847428910903574,1788644338282737664,
1975843214327525492,Wed Oct 08 08:49:51 +0000 2025,0,@plesboljug @FAM_Malaysia suzuki jimmy,1975846087798984712,,plesboljug,in,,0,0,0,https://x.com/undefined/status/1975846087798984712,50212352,
1975542759345037454,Wed Oct 08 08:48:46 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Penipu jalang ,1975845813583851724,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975845813583851724,1832310095117742082,
1975542759345037454,Wed Oct 08 08:48:31 +0000 2025,0,@mak_nyimuk @wallpassjournal @FAM_Malaysia @OfficialJohor Tuk dalang,1975845751038312829,,mak_nyimuk,in,,0,0,0,https://x.com/undefined/status/1975845751038312829,1832310095117742082,
1975542759345037454,Wed Oct 08 08:36:13 +0000 2025,0,@FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor Masih ada juga yang blg PSSI Malaysia ,1975842657575518712,,FLOWY_ID,in,,0,0,0,https://x.com/undefined/status/1975842657575518712,337035490,
1975556410814730716,Wed Oct 08 08:34:36 +0000 2025,2,@mizugenki @idextratime @SkySportsNews Asosiasi Sepak Bola Malaysia (FAM) dituduh FIFA memalsukan dokumen kewarganegaraan untuk 7 pemain kelahiran asing agar bisa main di timnas. Mereka palsukan sertifikat lahir klaim kakek-nenek lahir di Malaysia. FIFA denda FAM dan skors pemain. Malaysia bantah &amp; akan banding.,1975842248421192132,,mizugenki,in,,0,0,0,https://x.com/undefined/status/1975842248421192132,1720665183188922368,
1975542759345037454,Wed Oct 08 08:21:33 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Disaat dunia sepakbola negeri sebelah sedang busuk2nya alangkah lebih tercela mereka bila Indonesia lolos piala Dunia ,1975838965275238592,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975838965275238592,1020394761759252481,
1975834976827666526,Wed Oct 08 08:05:42 +0000 2025,0,FAM Butuh Presiden Baru untuk Selesaikan Skandal Naturalisasi Malaysia https://t.co/d6OBv4Takh,1975834976827666526,,,in,,0,0,0,https://x.com/undefined/status/1975834976827666526,1902243031878922240,
1975542759345037454,Wed Oct 08 08:05:39 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Jaringan cepu emas kelayakan kerakyatan.,1975834964269912271,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975834964269912271,180805553,
1975335205163716831,Wed Oct 08 08:02:55 +0000 2025,0,@ycamdg @saintdelouvre @FAM_Malaysia Bayangkan di terapkan di Indonesia. Brp jt org yg ngehina Gibran Bahlil dkk. Bisa penuh penjara ,1975834278954258937,,ycamdg,in,,0,1,0,https://x.com/undefined/status/1975834278954258937,750529723,
1975356700413894721,Wed Oct 08 07:44:08 +0000 2025,2,@staronline Udah2 lah FAM. Semua rakyat MALAYSIA betapa taiknya kamu.,1975829551105384524,,staronline,in,,0,0,0,https://x.com/undefined/status/1975829551105384524,1149322566,
1975684711881318482,Wed Oct 08 07:41:08 +0000 2025,9,@MrHaedarB @eKharus @HRHJohorII @FAM_Malaysia Ha ha can you give a link to any statement yg Tuanku TMJ dah buat sejak FIFA dah response ni,1975828794364862630,,MrHaedarB,in,,0,1,0,https://x.com/undefined/status/1975828794364862630,1960111518,
1975802787553530204,Wed Oct 08 07:38:53 +0000 2025,2,@anwaribrahim Anda @anwaribrahim yg bagi FAM duit JUTA2 RINGGIT lihat apa malu dan aib FAM palit ke muka MALAYSIA?Habis keluar media2 utama dunia tau tak? https://t.co/36eou5R15V,1975828228821688368,https://pbs.twimg.com/media/G2uNFXcbcAAe2VK.jpg,anwaribrahim,in,,0,0,1,https://x.com/undefined/status/1975828228821688368,1424079319366705156,
1975349750330499301,Wed Oct 08 07:36:36 +0000 2025,0,@indosupporter @FAM_Malaysia kalo paras prindafun / bangla boleh lah aman dari kecurigaan lah ini nyata2 bule darah dari mana? dari transfusi ? apa hemodialisa?,1975827655250637247,,indosupporter,in,,0,0,0,https://x.com/undefined/status/1975827655250637247,2248542294,
1975335205163716831,Wed Oct 08 07:28:18 +0000 2025,0,@FAM_Malaysia Kita bagi geng jiran sebelah je bantai orang tu .. ayuhh kitorang like je.. x bleh nnti patrol car dtg jemput kt rumah.,1975825565400936632,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975825565400936632,1518310773118103552,
1975542759345037454,Wed Oct 08 07:25:50 +0000 2025,0,@FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor pssi Malaysia apaan goblok lu ,1975824945566654629,,FLOWY_ID,in,,0,0,0,https://x.com/undefined/status/1975824945566654629,1868588428075708416,
1975349750330499301,Wed Oct 08 07:22:51 +0000 2025,0,@Rian5yaban @mbrobbyy @Hari_shevchenko @indosupporter @KuproyKucing @FAM_Malaysia Win-win solution Bang. Buat Abang mending Abang support Malaysia. Buat suporter Indonesia juga mending Abang support Malaysia. Pas udah.,1975824192861032480,,Rian5yaban,in,,0,0,0,https://x.com/undefined/status/1975824192861032480,1141531513634164736,
1975823811946934584,Wed Oct 08 07:21:20 +0000 2025,2,Alhamdulillah... MALAYSIA KU MENDONIA !!! Mana nak letak muka ni wei @FAM_Malaysia ??! https://t.co/7SSxaqDltj,1975823811946934584,https://pbs.twimg.com/tweet_video_thumb/G2uJR5kbkAEkyvl.jpg,,in,,0,2,1,https://x.com/undefined/status/1975823811946934584,1246053262463098882,
1975823599211847998,Wed Oct 08 07:20:29 +0000 2025,1,8 OKTOBER 2025 - PENGHAKIMAN FIFA TERHADAP FAM LAPORAN DOKUMEN 19 MUKA SURAT FIFA JEJAS IMEJ NEGARA. 'Malaysia MADANI Rakyat Disantuni' 'Yang sahih di RTM' #RTM #BeritaRTM #MalaysiaMadani #TaatSetia #BersamaMALAYSIAKU #RancakkanMADANI #MADANIBekerja https://t.co/7iBfs63ODb,1975823599211847998,https://pbs.twimg.com/amplify_video_thumb/1975823197217161216/img/F49FGaBGFzg0pMl6.jpg,,in,,0,0,0,https://x.com/undefined/status/1975823599211847998,704725700,
1975823175230628034,Wed Oct 08 07:18:48 +0000 2025,0,Segera pilih Presiden FAM baharu tubuh pasukan khas siasat isu pemalsuan dokumen PEMERHATI sukan dan bekas Exco Persatuan Bolasepak Malaysia (FAM) Datuk Christopher Raj menggesa FAM supaya segera mengadakan pemilihan presiden baharu tanpa perlu menunggu hingga tahun depan https://t.co/LDpSQuVTKF,1975823175230628034,https://pbs.twimg.com/media/G2uIpipbwAA_ffK.png,,in,,0,1,0,https://x.com/undefined/status/1975823175230628034,331383958,
1975542759345037454,Wed Oct 08 07:11:20 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor coba coba culas tp pemainnya dr belanda ,1975821294890590456,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975821294890590456,2298280058,
1975820316531433902,Wed Oct 08 07:07:28 +0000 2025,0,Aduan tu timbulkan keraguan tentang tempoh sebenar mereka berada di Malaysia proses naturalisasi dan debut antarabangsa yang dianggap terlalu cepat . Hasil siasatan #FIFA buat keputusan 7 pemain #HarimauMalaya digantung 12 bulan dari aksi antarabangsa dan #FAM juga didenda. https://t.co/WIsP4u3f2B,1975820323531727279,https://pbs.twimg.com/media/G2uC0zOb0AArXZd.jpg,TVS_Ent,in,,0,1,0,https://x.com/undefined/status/1975820323531727279,1572888845699682305,
1975820316531433902,Wed Oct 08 07:07:27 +0000 2025,0,Menurut dokumen rasmi aduan diterima pada 11 Jun sehari selepas Malaysia tewaskan Vietnam 4-0 di Bukit Jalil. Tambahan lagi pengadu yang identitinya dirahsiakan mendakwa beberapa pemain kelahiran luar negara sebenarnya tak layak mewakili Malaysia. #HarimauMalaya #FAM #FIFA https://t.co/cKEaLJBEsM,1975820319958180152,https://pbs.twimg.com/media/G2uC7BWb0AAlgq_.jpg,TVS_Ent,in,,0,1,0,https://x.com/undefined/status/1975820319958180152,1572888845699682305,
1975820316531433902,Wed Oct 08 07:07:27 +0000 2025,0,FIFA Gantung 7 Pemain Harimau Malaya! Kecoh Bola Sepak Malaysia! FIFA akhirnya dedahkan sebab di sebalik denda besar terhadap FAM dan penggantungan tujuh pemain warisan Harimau Malaya selama setahun. #HarimauMalaya #FAM #FIFA https://t.co/Bke4rdDutJ,1975820316531433902,https://pbs.twimg.com/media/G2uCmBWbUAAvjsl.jpg,,in,,0,1,1,https://x.com/undefined/status/1975820316531433902,1572888845699682305,
1975542759345037454,Wed Oct 08 07:01:10 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor TMJ = Tukang menipu je tak lagi bersuara dan rakyatnya pun tak berani menyalahkan siapa punya proyek pemain warisan ni? Siapa berkeras pemain warisan ni di proses cepat? Tapi sayang di larang menyalahkan yang mulia..jadilah fam di persalahkan,1975818738227409161,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975818738227409161,805234946302308352,
1975428005096005835,Wed Oct 08 06:58:55 +0000 2025,0,@Dracosss_ @zamirmohyedin @FAM_Malaysia @HRHJohorII Share details dan bukti senaraikan,1975818169106506112,,Dracosss_,in,,0,0,0,https://x.com/undefined/status/1975818169106506112,2802311738,
1975381692212003251,Wed Oct 08 06:58:43 +0000 2025,0,@hakimmohammad_ @wallpassjournal @FAM_Malaysia Setidaknya kami tak palsukan dokumen internasional dan claim anak orang luar negri https://t.co/a9yBLJPwe6,1975818121463406967,https://pbs.twimg.com/media/G2uEGj9bIAAKzA3.jpg,hakimmohammad_,in,,0,1,0,https://x.com/undefined/status/1975818121463406967,805234946302308352,
1975542759345037454,Wed Oct 08 06:58:17 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Malaysia negara penipu ,1975818013367804010,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975818013367804010,932503440474832896,
1975381692212003251,Wed Oct 08 06:57:43 +0000 2025,0,@wallpassjournal @FAM_Malaysia Capek indonesia kerja keras menaikkan nama ASEAN wei di jatuhkan langsung negara tetangga pemalsuan dokumen internasional pula macam mana ni weiii jarjit jarjitt,1975817870228807917,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975817870228807917,805234946302308352,
1975542759345037454,Wed Oct 08 06:52:01 +0000 2025,0,@s_xzbits @FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor kalo boleh tau ancaman si mullet kek gimana bg?,1975816436015898695,,s_xzbits,in,,0,0,0,https://x.com/undefined/status/1975816436015898695,1601212553513705472,
1975542759345037454,Wed Oct 08 06:43:17 +0000 2025,0,@mak_nyimuk @wallpassjournal @FAM_Malaysia @OfficialJohor Kakeknya yg lain ,1975814237001031869,,mak_nyimuk,in,,0,0,0,https://x.com/undefined/status/1975814237001031869,890423420,
1975542759345037454,Wed Oct 08 06:42:06 +0000 2025,2,@wallpassjournal @FAM_Malaysia @OfficialJohor bodo amat yang penting malaysia ga punya kepala negara yang ga tau diri + bensinnya jauh lebih berkualitas,1975813937255104962,,wallpassjournal,in,,0,1,0,https://x.com/undefined/status/1975813937255104962,3256966459,
1975542759345037454,Wed Oct 08 06:30:57 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor kakeknya dari jepang ... kakek sugiono,1975811134801461612,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975811134801461612,1446288803048529920,
1975457723031691386,Wed Oct 08 06:25:53 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor dokumen belanda coba dikibulin wkwk,1975809858676138337,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975809858676138337,2298280058,
1975738103169257515,Wed Oct 08 06:20:02 +0000 2025,185,@E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia pastu kerajaan boleh bagi dana dan fokus dekat sukan lain pulak ,1975808387318440150,,E_Blackbeard,in,,0,0,0,https://x.com/undefined/status/1975808387318440150,1485631556723306497,
1975450943115436451,Wed Oct 08 06:19:10 +0000 2025,0,@ed_white270 @wallpassjournal @FAM_Malaysia @FIFAcom Karena mereka sudah terbiasa terdoktrin halu doktrin halu bernama ALAM MELAYU ,1975808167943807202,,ed_white270,in,,0,0,0,https://x.com/undefined/status/1975808167943807202,1537479277158903809,
1975410585958596665,Wed Oct 08 06:16:37 +0000 2025,0,@DrMasIindaSis @hannahyeoh Lah apa kaitaj babi? Menteri KBS ni urus hal ehwal kebajikan pemain. Bukan uruskan hal pendaftaran. Yang daftar dokumen palsu tu FAM. Pecat bos FAM la sepatutnya. Orang local bersepah lagi stateless senang2 je bagi kat mat saleh yang kononnya nenek lahir di malaysia,1975807524378190181,,DrMasIindaSis,in,,0,0,0,https://x.com/undefined/status/1975807524378190181,1899701108567932928,
1975542759345037454,Wed Oct 08 06:16:10 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Fenipu Amatur Malaysia ,1975807413744971844,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975807413744971844,1956613770,
1975542759345037454,Wed Oct 08 06:15:53 +0000 2025,0,@silunamaya @wallpassjournal @FAM_Malaysia @OfficialJohor apahal nak cakap bangsa teruk lak.yang teruk individual tut yang mengawal persatuan tut,1975807340579549586,,silunamaya,in,,0,0,0,https://x.com/undefined/status/1975807340579549586,742872758418178049,
1975542759345037454,Wed Oct 08 06:12:46 +0000 2025,1,@noer4700 @wallpassjournal @FAM_Malaysia @OfficialJohor demi duit,1975806555858903326,,noer4700,in,,0,0,0,https://x.com/undefined/status/1975806555858903326,742872758418178049,
1975450943115436451,Wed Oct 08 06:10:24 +0000 2025,0,@wallpassjournal @FAM_Malaysia @FIFAcom Mereka akan tetap denial demi anak sultan tak tersentuh. Plot twist nya pun sudah terbaca dari awal siapa pencetus revolusi tapi siapa yg terpilih jadi presidennya biar si anak bs cepat cuci tangan &amp; dpt kambing hitam. Tapi pintarnya presiden terpilih 1 bln sblm sanksi dah resign,1975805961689530712,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975805961689530712,1537479277158903809,
1975804101402448316,Wed Oct 08 06:03:01 +0000 2025,1,Hello @FAM_Malaysia @malaysia_nt @MFL_MY update lah bio tu. Tukar kantoi menipu tak pun jadi kambing hitam .,1975804101402448316,,,in,,0,0,0,https://x.com/undefined/status/1975804101402448316,1211081724,
1975335205163716831,Wed Oct 08 05:57:36 +0000 2025,0,@FAM_Malaysia Bukan hanya negaramu yang kau buat malu kami sebagai negara tetanggamu pun malu buat apa negara kau berazaskan ISLAM jika perilaku kau seperti YAHUDI kamu telah tipu seluruh dunia kamu menanggung dosa orang seluruh dunia @FAM_Malaysia,1975802741550424514,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975802741550424514,2316636668,
1877988732848280049,Wed Oct 08 05:52:38 +0000 2025,0,@HRHJohorII Sy dr masa depan nak mengingatkan.suatu hr bola sepak Malaysia Akan tergoncang sangat jikalau mangambil kelima pemain warisan https://t.co/gH6i79YKME tngok gn mate batin sy @FAM_Malaysia akan kena banned sebab kelima pemain warisan ini.dan yg mulia akan jadi perolokan sedunia.,1975801489047363946,,HRHJohorII,in,,0,0,0,https://x.com/undefined/status/1975801489047363946,1613303651380101120,
1975457723031691386,Wed Oct 08 05:51:15 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Cuma 12 bulan aman. Pas tu boleh tuai ringgit sampai puas,1975801140043526608,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975801140043526608,499700143,
1974311905994125704,Wed Oct 08 05:48:30 +0000 2025,0,@FAM_Malaysia Masih aja jualan tiket ,1975800450588025112,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975800450588025112,2316636668,
1975542759345037454,Wed Oct 08 05:41:45 +0000 2025,2,@FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor YA KAN MEREKA YANG NGEBET PENGEN BOYONG MAKSA MAKSA GITU NANTI ADA LAH BUAT BELI NASI LEMAK SAMA NASI KANDAR :D,1975798751840325961,,FLOWY_ID,in,,0,0,0,https://x.com/undefined/status/1975798751840325961,255320715,
1975798673755058522,Wed Oct 08 05:41:27 +0000 2025,0,KUALA LUMPUR: Asosiasi Sepak Bola Malaysia (FAM) mengatakan pada Selasa (7/10) bahwa mereka akan segera mengajukan banding atas keputusan badan sepak bola internasional FIFA yang mendenda FAM dan tujuh pemain kelahiran luar negeri serta menskors pemain tersebut selama satu tahun,1975798673755058522,,,in,,0,0,0,https://x.com/undefined/status/1975798673755058522,1132245368,
1975447421003165711,Wed Oct 08 05:40:05 +0000 2025,0,@aprlnto_lian @idextratime FAM membantah laporan FIFA soal dokumen palsu pemain naturalisasi. Mereka bilang tuduhan pemain tahu atau dapat dokumen palsu nggak berdasar karena nggak ada bukti kuat. Penyebabnya: Kesalahan admin staf salah unggah dokumen dari agen bukan yang resmi dari JPN Malaysia.,1975798332628120037,,aprlnto_lian,in,,0,0,0,https://x.com/undefined/status/1975798332628120037,1720665183188922368,
1975442732425617849,Wed Oct 08 05:38:24 +0000 2025,0,@FAM_Malaysia minimal sama kakek tuh pelukan gini difoto... buat kenangan akwkwkw https://t.co/0BX6gcMm1S,1975797910198690243,https://pbs.twimg.com/media/G2txoQEbIAASKwW.jpg,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975797910198690243,255320715,
1975260195413782938,Wed Oct 08 05:38:11 +0000 2025,0,@InterCurva1908 @firzieidris Gambar tersebut adalah potongan laporan Komite Disiplin FIFA yang menjelaskan investigasi atas pemalsuan dokumen kelahiran kakek/nenek 7 pemain naturalisasi. Dokumen yang diajukan FAM menunjukkan tempat lahir di Malaysia tapi versi asli (didapat FIFA tanpa hambatan) membuktikan,1975797852917108945,,InterCurva1908,in,,0,0,0,https://x.com/undefined/status/1975797852917108945,1720665183188922368,
1975795754863370444,Wed Oct 08 05:29:51 +0000 2025,0,Perikatan Nasional (PN) mendesak kerajaan menubuhkan Suruhanjaya Siasatan Diraja (RCI) bagi menyiasat sepenuhnya skandal dokumen palsu pemain naturalisasi yang melibatkan Persatuan Bolasepak Malaysia (FAM). https://t.co/MPnHhLB6H0 #perikatannasional #rci #fam #bolasepak,1975795754863370444,,,in,,0,0,0,https://x.com/undefined/status/1975795754863370444,1828340505610199042,
1975794330230267947,Wed Oct 08 05:24:11 +0000 2025,0,@FAM_Malaysia @HRHJohorII @saifnasution malu siyot . Rosak nama Malaysia sebab bola sepak dulu maruah negara jadi badut sebab @NajibRazak 1mdb . Adoii bila la melayu x malukan melayu dan Malaysia,1975794330230267947,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975794330230267947,1420302631579226120,
1975542759345037454,Wed Oct 08 05:22:16 +0000 2025,1,@gemoibetol @wallpassjournal @FAM_Malaysia @OfficialJohor bahkan kalau kakeknya cuma numpang lahir di Melaka ttp eligible di mata FIFA. masalahnya ini ketauan kalo sama sekali ga lahir di Malaysia,1975793848376082919,,gemoibetol,in,,0,0,0,https://x.com/undefined/status/1975793848376082919,2254222826,
1975793490098577843,Wed Oct 08 05:20:51 +0000 2025,1,Sepakbola Malaysia dalam krisis. Selain kena skandal naturalisasi dan disanksi FIFA federasinya (FAM) masih belum punya presiden. Duh! https://t.co/LhpoLcuB74,1975793490098577843,,,in,,0,0,1,https://x.com/undefined/status/1975793490098577843,135783107,
1975450943115436451,Wed Oct 08 05:19:31 +0000 2025,0,@caldervilia @wallpassjournal @FAM_Malaysia @FIFAcom Definisi goblok yg sebenarnya,1975793156945027293,,caldervilia,in,,0,0,0,https://x.com/undefined/status/1975793156945027293,492171988,
1975335205163716831,Wed Oct 08 05:18:46 +0000 2025,0,@tceenee @FAM_Malaysia Tapi tetap ga ada yg ganti. Karena mereka akan berlindung di Status Fifa dan Tata tertib PSSI,1975792966196469776,,tceenee,in,,0,0,0,https://x.com/undefined/status/1975792966196469776,1494652811895664643,
1975542759345037454,Wed Oct 08 05:14:55 +0000 2025,0,@syahrazzzzzzz @FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor Dih kata siapa? Mees ibunya lahir di manado punya darah keturunan indo meski warga belanda. Lah hevel emng lahir di malay?kakek-nenek ato ortunya ada darah malay?,1975791999497490813,,syahrazzzzzzz,in,,0,0,0,https://x.com/undefined/status/1975791999497490813,1152552105351114752,
1974311905994125704,Wed Oct 08 05:13:36 +0000 2025,0,@AshrulShamir @FAM_Malaysia Bangsat bangsat @FAM_Malaysia BANGSAT #FAMBangsat,1975791668441051636,,AshrulShamir,in,,0,0,0,https://x.com/undefined/status/1975791668441051636,148703245,
1975317624780431362,Wed Oct 08 05:11:27 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Pastu FAM yg jadi mangsa,1975791124708270461,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975791124708270461,2209814618,
1975349750330499301,Wed Oct 08 05:10:19 +0000 2025,0,@mbrobbyy @Rian5yaban @indosupporter @FAM_Malaysia Nah valid sih kalau cmn ngandelin Melayu doang mah mana mampu mereka,1975790842158981573,,mbrobbyy,in,,0,0,0,https://x.com/undefined/status/1975790842158981573,1500510646332362754,
1975542759345037454,Wed Oct 08 05:08:31 +0000 2025,1,@aripskurniawan @noer4700 @wallpassjournal @FAM_Malaysia @OfficialJohor Tu si Pangeran Johor. Anak Raja. Pemilik klub JDT. Gaada org Malay berani sama dia wkwk,1975790388809175351,,aripskurniawan,in,,0,1,0,https://x.com/undefined/status/1975790388809175351,1357302543102005256,
1975542759345037454,Wed Oct 08 05:06:30 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Idea siapa lar MENIPU nih oi.. mmg BANGSAT! ,1975789878312116571,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975789878312116571,4059715932,
1975684711881318482,Wed Oct 08 05:06:21 +0000 2025,0,@eKharus @HRHJohorII Itu sudah . I think @HRHJohorII have solution . But kita tengok apa @FAM_Malaysia boleh buat dengan rayuan bakal dibuat . 🇵🇸,1975789843994247549,,eKharus,in,,0,2,0,https://x.com/undefined/status/1975789843994247549,1861698271531646976,
1975442732425617849,Wed Oct 08 05:04:53 +0000 2025,0,@FAM_Malaysia makin banyak statement keluar makin bodoh rakyat tengok korang. take the L apologize and move on laa.. korang ni bikin malu negara laa. remove your ego.,1975789472756425174,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975789472756425174,1562528787979706371,
1975542759345037454,Wed Oct 08 04:59:19 +0000 2025,1,@FLOWY_ID @wallpassjournal @FAM_Malaysia @OfficialJohor Nggak mas ini pasti arahan orang. Yakin 100% itu sultan sultanan dibalik drama naturalisasi ini,1975788071032660220,,FLOWY_ID,in,,0,0,0,https://x.com/undefined/status/1975788071032660220,81079350,
1975381692212003251,Wed Oct 08 04:58:54 +0000 2025,0,@hakimmohammad_ @wallpassjournal @FAM_Malaysia Memang biasa ke palsu - memalsukan dokumen di malaysie?!? Tanya je jangan marah,1975787967559180778,,hakimmohammad_,in,,0,0,0,https://x.com/undefined/status/1975787967559180778,1338389099929997313,
1975381692212003251,Wed Oct 08 04:56:39 +0000 2025,0,@Nang_JieSMilita @wallpassjournal @FAM_Malaysia Detail tentang perang Puputan di Bali saat mereka masuk ke Bali saja dicatat Belanda secara mendetail dari jumlah pasukan sampai ke jalannya perang yg berakhir Puputan meskipun itu tangan yg mencatat gemetar luarbiasa pas lihat langsung jalannya Puputan.,1975787399826579927,,Nang_JieSMilita,in,,0,0,0,https://x.com/undefined/status/1975787399826579927,1684412479974309889,
1975542759345037454,Wed Oct 08 04:55:54 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Potong dah ke?,1975787211246477788,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975787211246477788,1675807607544762368,
1975787169584406694,Wed Oct 08 04:55:44 +0000 2025,5,Persatuan Sepak Bola Malaysia mengatakan pada Selasa (07/10/25) mereka akan mengajukan banding atas keputusan Federasi Sepak Bola Dunia (FIFA). Federasi bola dunia ini menghukum FAM atas prosedur tujuh pemain keturunan terkait dugaan pemalsuan dokumen naturalisasi. Kami telah https://t.co/xKnEg5gLoR,1975787169584406694,https://pbs.twimg.com/media/G2tn6kIbIAQarZ-.jpg,,in,,0,2,2,https://x.com/undefined/status/1975787169584406694,57261519,
1975501352886325724,Wed Oct 08 04:55:41 +0000 2025,0,@WarOfAge66 @theaseanball @FIFAcom @FIFAWorldCup @fifaworldcup_pt @afcasiancup @theafcdotcom South Africa dibatalkan hasil pertandingannya dan dinyatakan kalah 0-3 hanya 1 (one) pemain ilegal (akumulasi kartu). @FAM_Malaysia menggunakan 7 (SEVEN) pemain ilegal hasil dokumen PALSU! So what? @afcasiancup @theafcdotcom @GovernmentZA,1975787158360449331,,Pe_Enestee,in,,0,0,0,https://x.com/undefined/status/1975787158360449331,1605933061455036416,
1975260195413782938,Wed Oct 08 04:53:34 +0000 2025,0,@firzieidris mana mereka protes kenapa kemarin diloloskan sama FIFA ya kan malaysia ngeburu pengen cpt naturalisasi dokumen lengkap yaudah acc sama FIFA kalo ternyata dokumennya dipalsukan ya FAM yg salah FIFA tinggal investigasi,1975786625147023744,,firzieidris,in,,0,0,0,https://x.com/undefined/status/1975786625147023744,85354088,
1975786059675148450,Wed Oct 08 04:51:19 +0000 2025,0,Sepatutnya menteri ambik tanggungjawab sebab agensi tu bawah dia. Ni dia tuding jari sebab nak lepas dari tanggungjawab. @hannahyeoh antara menteri paling under perform sekarang ni tu kita kena terima @FAM_Malaysia,1975786059675148450,,,in,,0,0,0,https://x.com/undefined/status/1975786059675148450,216386970,
1975201840733339838,Wed Oct 08 04:50:00 +0000 2025,0,@malaysia_nt Banyak penjilat tegar dalam FAM dan NT. Harap buang satu per satu.,1975785729080107048,,malaysia_nt,in,,0,0,0,https://x.com/undefined/status/1975785729080107048,1478203448617144320,
1974311905994125704,Wed Oct 08 04:46:42 +0000 2025,0,@abamloh @FAM_Malaysia Bagi tiket freenpun taknak.. FAM bangsat,1975784899077677264,,abamloh,in,,0,1,0,https://x.com/undefined/status/1975784899077677264,55542532,
1975753744697458853,Wed Oct 08 04:36:33 +0000 2025,1,@AsyikinMusa @MrNiceG36859427 @zasshot10_ @FAM_Malaysia Betul jugak. https://t.co/PyOtlPhnTh,1975782343907709277,https://pbs.twimg.com/tweet_video_thumb/G2tjkJGbIAMtORy.jpg,AsyikinMusa,in,,0,0,0,https://x.com/undefined/status/1975782343907709277,2951247984,
1975781638677405723,Wed Oct 08 04:33:45 +0000 2025,0,smpi sky sports pon tweet woi bapak ahhhhhhhhh MEMALUKAN @FAM_Malaysia,1975781638677405723,,,in,,0,0,0,https://x.com/undefined/status/1975781638677405723,1851231024,
