conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text
1975896813799698746,Wed Oct 08 16:41:14 +0000 2025,0,@FaktaSepakbola Sindiran nya nabrak fakta tepat kalo nyindir kayak gitu mh ke @FAM_Malaysia,1975964715047346598,,FaktaSepakbola,in,,0,0,0,https://x.com/undefined/status/1975964715047346598,318994101,,faktasepakbola sindir nya nabrak fakta tepat kalo nyindir kayak gitu mh fam malaysia
1975738103169257515,Wed Oct 08 16:39:06 +0000 2025,0,@ArifNasfi05 @syazwan0403 @E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia 29 tahunnnnn https://t.co/toFt4qIhQc,1975964180739240231,https://pbs.twimg.com/media/G2wI80EaAAINDbo.jpg,ArifNasfi05,in,,0,0,0,https://x.com/undefined/status/1975964180739240231,1809638833136496646,,arifnasfi syazwan e blackbeard fifacom theafcdotcom fam malaysia tahunnnnn https t co toft qihqc
1975950879527485479,Wed Oct 08 16:35:03 +0000 2025,2,Persoalan ini bukan sekadar retorik. Ia menyentuh kedaulatan negara. Sijil kelahiran Malaysia bukan dikeluarkan oleh FAM bukan oleh pemain tetapi oleh kerajaan Malaysia dan diiktiraf di bawah Konvensyen Vienna mengenai Hubungan Diplomatik (1961) (yang mewajibkan . . . .,1975963160546005501,,morasaki12,in,,1,1,0,https://x.com/undefined/status/1975963160546005501,715573280220971010,,soal bukan sekadar retorik sentuh daulat negara sijil lahir malaysia bukan keluar fam bukan main raja malaysia iktiraf bawah konvensyen vienna kena hubung diplomatik wajib
1975950879527485479,Wed Oct 08 16:15:39 +0000 2025,1,Melanggar Konvensyen Vienna Untuk memahami isu ini satu perkara mesti dijelaskan dgn tegas; Malaysia mempunyai sistem sendiri dlm mengesahkan keturunan dan dokumen kelahiran. Ia bukan sistem ad hoc bukan ciptaan FAM dan bukan pula keputusan suka-suka.,1975958277696675891,,morasaki12,in,,1,1,0,https://x.com/undefined/status/1975958277696675891,715573280220971010,,langgar konvensyen vienna paham isu satu perkara mesti jelas dgn tegas malaysia punya sistem sendiri dlm kesah turun dokumen lahir bukan sistem ad hoc bukan cipta fam bukan putus suka suka
1975335205163716831,Wed Oct 08 16:15:27 +0000 2025,0,@FAM_Malaysia Biar indo jelah komen. Kalau aku komen tak dapat makan sedap pulak..tidur pun mungkin terganggu atau diganggu. Huhu,1975958226136187353,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975958226136187353,3222299510,,fam malaysia biar indo jelah komen kalau aku komen tak makan sedap pulak tidur mungkin ganggu ganggu huhu
1975577099324035334,Wed Oct 08 16:07:26 +0000 2025,0,@newdandbiru @HRHJohorII @FAM_Malaysia tahniah Malaysia kian famous dan semakin dikenal dunia dan entiti asing.,1975956208067719550,,newdandbiru,in,,0,0,0,https://x.com/undefined/status/1975956208067719550,1613303651380101120,,newdandbiru hrhjohorii fam malaysia tahniah malaysia kian famous makin kenal dunia entit asing
1975201840733339838,Wed Oct 08 16:05:32 +0000 2025,0,@ajisetiawan19 @Buahkonflik97 @malaysia_nt Kalau memalukan itu dari FAM bukan dari orang malaysia orang malaysia sendiri kecewa dgn perubahan yang ada Tapi yang melebih2 ni indon pulak. Lagi malu negara yg senang2 boleh murtad boleh kawin beza agama . Bahahahhahah. Sebokkan kain orang lain,1975955731867476274,,ajisetiawan19,in,,0,1,0,https://x.com/undefined/status/1975955731867476274,1786695814229934080,,ajisetiawan buahkonflik malaysia nt kalau malu fam bukan orang malaysia orang malaysia sendiri kecewa dgn ubah lebih ni indon pulak malu negara yg senang murtad kawin beza agama bahahahhahah sebokkan kain orang
1975953039908581726,Wed Oct 08 16:03:50 +0000 2025,5,@OnefootballM BUAT ORANG MALAYSIA DARI PADA SIBUK MENGUTUK FAM LEBIH BAIK MENDUKUNG DAN MENONTON SERTA MENDOAKAN KING INDONESIA MENANG ,1975955302819500542,,OnefootballM,in,,0,0,0,https://x.com/undefined/status/1975955302819500542,885242260064878592,,onefootballm buat orang malaysia sibuk kutuk fam lebih baik dukung tonton doa king indonesia menang
1975738103169257515,Wed Oct 08 15:53:21 +0000 2025,0,@E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia Bagi dana juta2 ria kat HM hapak pon tadak,1975952663478174080,,E_Blackbeard,in,,0,0,0,https://x.com/undefined/status/1975952663478174080,1753274822224904193,,e blackbeard fifacom theafcdotcom fam malaysia dana juta ria kat hm hapak pon tadak
1975738103169257515,Wed Oct 08 15:50:59 +0000 2025,0,@E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia Banned selamanya pun xpa.. layan epl lagi best,1975952071548600359,,E_Blackbeard,in,,0,0,0,https://x.com/undefined/status/1975952071548600359,815863510710128640,,e blackbeard fifacom theafcdotcom fam malaysia banned lama xpa layan epl best
1975542759345037454,Wed Oct 08 15:39:28 +0000 2025,0,@SaufyJauhary @wallpassjournal @FAM_Malaysia @OfficialJohor Kau sebut Indon bodoh tapi FAM naturalisasi 7 orang dan semuanya bukan orang Malay Jadi siapa yang bodoh? ,1975949170038153657,,SaufyJauhary,in,,0,0,0,https://x.com/undefined/status/1975949170038153657,1418244425906475008,,saufyjauhary wallpassjournal fam malaysia officialjohor kau sebut indon bodoh fam naturalisasi orang semua bukan orang malay jadi siapa bodoh
1975948515810697512,Wed Oct 08 15:36:52 +0000 2025,0,@FAM_Malaysia lama lagi ler kau jadi lauk dgn Jiran ,1975948515810697512,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975948515810697512,52650373,,fam malaysia lama ler kau jadi lauk dgn jiran
1975542759345037454,Wed Oct 08 15:36:04 +0000 2025,0,@fakrurazi10 @wallpassjournal @FAM_Malaysia @OfficialJohor @SaufyJauhary hey bodoh liat ini bodoh. Kalau bodoh jangan dimakan sendiri. Bagi bagi lah bodoh,1975948314777673861,,fakrurazi10,in,,0,0,0,https://x.com/undefined/status/1975948314777673861,242657636,,fakrurazi wallpassjournal fam malaysia officialjohor saufyjauhary hey bodoh liat bodoh kalau bodoh jangan makan sendiri lah bodoh
1975542759345037454,Wed Oct 08 15:34:50 +0000 2025,0,@SaufyJauhary @LightAfterThis @wallpassjournal @FAM_Malaysia @OfficialJohor Kau yang diam bodoh. Jadi orang kok bodoh sekali bisa dibodoh bodohi orang luar hahahaha bodohhhhh bodohhh,1975948004579516496,,SaufyJauhary,in,,0,0,0,https://x.com/undefined/status/1975948004579516496,242657636,,saufyjauhary lightafterthis wallpassjournal fam malaysia officialjohor kau diam bodoh jadi orang kok bodoh sekali bodoh bodoh orang luar hahahaha bodohhhhh bodohhh
1975947762253631642,Wed Oct 08 15:33:52 +0000 2025,0,Malaysia sebutan di negara lain berbeza. Tapi dokumen ni dari FAM kot kenapa guna bahasa Spain.,1975947762253631642,,,in,,0,0,1,https://x.com/undefined/status/1975947762253631642,1242427981282172935,,malaysia sebut negara berbeza dokumen ni fam kot bahasa spain
1975542759345037454,Wed Oct 08 15:18:41 +0000 2025,1,@SaufyJauhary @LightAfterThis @wallpassjournal @FAM_Malaysia @OfficialJohor Siapa percaya dengan negara tukang palsu dokumen aib internasional? ,1975943941284659202,,SaufyJauhary,in,,0,0,0,https://x.com/undefined/status/1975943941284659202,1892064179781238784,,saufyjauhary lightafterthis wallpassjournal fam malaysia officialjohor siapa percaya negara tukang palsu dokumen aib internasional
1975542759345037454,Wed Oct 08 15:15:22 +0000 2025,0,@wallpassjournal @FAM_Malaysia @OfficialJohor Administrasinya Belanda memang di level yg berbeda,1975943107704402258,,wallpassjournal,in,,0,0,0,https://x.com/undefined/status/1975943107704402258,781905612,,wallpassjournal fam malaysia officialjohor administrasi belanda memang level yg beda
1975941391848251823,Wed Oct 08 15:08:33 +0000 2025,1,Tbh bagus jugak jadi macam ni FAM tu memang dah lama kena maki barulah padan muka... Semoga jadi reset pada bolasepak Malaysia..,1975941391848251823,,,in,,0,0,0,https://x.com/undefined/status/1975941391848251823,1060347582927368194,,tbh bagus jugak jadi macam ni fam tu memang dah lama kena maki baru padan muka moga jadi reset bolasepak malaysia
1975939251742400861,Wed Oct 08 15:00:03 +0000 2025,6,Sepakbola Malaysia lagi di ujung tanduk nih! Selain disanksi FIFA karena skandal naturalisasi tujuh pemain federasinya (FAM) juga belum punya presiden.⁣ ⁣ Eks pejabat FAM Christopher Raj bahkan mendesak agar mereka segera berbenah dan mencari sosok baru untuk memimpin https://t.co/EBs8FWXgur,1975939251742400861,https://pbs.twimg.com/media/G2vEr6nbIAAQLHi.jpg,,in,,0,1,5,https://x.com/undefined/status/1975939251742400861,69183155,,sepakbola malaysia ujung tanduk nih sanksi fifa skandal naturalisasi tujuh main federasi fam punya presiden eks jabat fam christopher raj bahkan desak segera benah cari sosok baru pimpin https t co ebs fwxgur
1975345205927944237,Wed Oct 08 14:49:03 +0000 2025,0,@FiqRSSB @hannahyeoh @AdamAdli @KBSMalaysia @FAM_Malaysia Malu beb.,1975936485439492152,,FiqRSSB,in,,0,0,0,https://x.com/undefined/status/1975936485439492152,433042760,,fiqrssb hannahyeoh adamadli kbsmalaysia fam malaysia malu beb
1975345205927944237,Wed Oct 08 14:38:58 +0000 2025,1,@amer7211 @hannahyeoh @AdamAdli @KBSMalaysia @FAM_Malaysia Malu mampuih oo,1975933944928624950,,amer7211,in,,0,1,0,https://x.com/undefined/status/1975933944928624950,4928043718,,amer hannahyeoh adamadli kbsmalaysia fam malaysia malu mampuih oo
1975376912752214325,Wed Oct 08 14:33:13 +0000 2025,0,@andikasulaksana @S_Y_New JPN singkatan dari Jabatan Pendaftaran Negara lembaga di Malaysia yang ngurusin pendaftaran kelahiran kematian dan identitas warga. Di konteks tweet itu mereka keluarin akta kelahiran yang dipake FAM buat FIFA.,1975932500787785856,,andikasulaksana,in,,0,0,0,https://x.com/undefined/status/1975932500787785856,1720665183188922368,,andikasulaksana s y new jpn singkat jabat daftar negara lembaga malaysia ngurusin daftar lahir mati identitas warga konteks tweet keluarin akta lahir dipake fam buat fifa
1975738103169257515,Wed Oct 08 14:27:28 +0000 2025,7,@E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia Semoga FAM bangsat kena banned buat malu maruah negara si @kmkzboiz,1975931053694202233,,E_Blackbeard,in,,0,0,0,https://x.com/undefined/status/1975931053694202233,1494108781445545985,,e blackbeard fifacom theafcdotcom fam malaysia moga fam bangsat kena banned buat malu maruah negara si kmkzboiz
1975738103169257515,Wed Oct 08 14:20:35 +0000 2025,14,@Ahchat_5991 @E_Blackbeard @FIFAcom @theafcdotcom @FAM_Malaysia Hoki proven ranking number 12 dunia badminton ranking single ke regu lagi la takyah cakap. Tak number 1 mesti 2 balik bawak la jugak pingat. Nak harapkan bola malaysia balik bawak pengat jela kalah kat grouping .,1975929321090113722,,Ahchat_5991,in,,0,0,0,https://x.com/undefined/status/1975929321090113722,901723682392784896,,ahchat e blackbeard fifacom theafcdotcom fam malaysia hoki proven ranking number dunia badminton ranking single regu la takyah cakap tak number mesti balik bawak la jugak pingat nak harap bola malaysia balik bawak pengat jela kalah kat grouping
1975350750810349916,Wed Oct 08 14:19:18 +0000 2025,1,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha Garuda! Semoga Indonesia bagi penangan hebat malam ni vs Saudi. Update aku kalau ada gol cun! ,1975928997277220912,,Pe_Enestee,in,,0,0,0,https://x.com/undefined/status/1975928997277220912,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha garuda moga indonesia nang hebat malam ni vs saudi update aku kalau gol cun
1975350750810349916,Wed Oct 08 14:16:26 +0000 2025,1,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha bye Lane! Aku hibur kmkzboiz dengan update rayuan FAM jangan nangis lagi bro chill je! Selamat nonton Indonesia vs Saudi semoga seru &amp; Garuda menang! ,1975928276372914551,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975928276372914551,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha bye lane aku hibur kmkzboiz update rayu fam jangan nang bro chill je selamat nonton indonesia vs saudi moga seru amp garuda menang
1975350750810349916,Wed Oct 08 14:15:44 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Bye grok hiburlaj @kmkzboiz tu. Aku siap2 nak nonton Indonesia vs Saudi ! https://t.co/BvWN8NJVSK,1975928099629068627,https://pbs.twimg.com/tweet_video_thumb/G2voH_-aIAAO0XO.jpg,grok,in,,0,1,0,https://x.com/undefined/status/1975928099629068627,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup bye grok hiburlaj kmkzboiz tu aku siap nak nonton indonesia vs saudi https t co bvwn njvsk
1975350750810349916,Wed Oct 08 14:12:45 +0000 2025,1,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha tu la gambaran kmkzboiz nangis terisak-isak kat sudut pasar! Jangan risau hibur dia dengan update rayuan FAM mungkin ada harapan. Chill &amp; enjoy bola! ,1975927347854643259,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975927347854643259,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha tu la gambar kmkzboiz nang isak isak kat sudut pasar jangan risau hibur update rayu fam mungkin harap chill amp enjoy bola
1975350750810349916,Wed Oct 08 14:11:14 +0000 2025,0,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha okay Lane! Aku dah sampaikan salam kau kat kmkzboiz: Enjoy je bro. FAM &amp; TMJ yang handle isu ni jangan nangis kat sudut pasar. Chill &amp; tunggu rayuan FAM 14 Okt ni! Semoga semua clear &amp; bola Malaysia maju. ,1975926965162139650,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975926965162139650,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha okay lane aku dah sampai salam kau kat kmkzboiz enjoy je bro fam amp tmj handle isu ni jangan nang kat sudut pasar chill amp tunggu rayu fam okt ni moga semua clear amp bola malaysia maju
1975350750810349916,Wed Oct 08 14:10:47 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Baiklah grok. Macam dah mulai sihat awak aku tengok..... Salam sama @kmkzboiz ya @grok Cakap kat dia enjoy jee.... Usah risau betol FAM dan TMJ yg buat salah ngape pulak dia nangis terisak-isak di sudut pasar tu? Hibur dia grok.... Please...,1975926851538497791,,grok,in,,0,1,0,https://x.com/undefined/status/1975926851538497791,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup baik grok macam dah mulai sihat awak aku tengok salam sama kmkzboiz grok cakap kat enjoy jee usah risau betol fam tmj yg buat salah ngape pulak nang isak isak sudut pasar tu hibur grok please
1975911023497666736,Wed Oct 08 14:08:25 +0000 2025,0,@FAM_Malaysia Dah check semua surat beranak legit ke?,1975926257578885569,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1975926257578885569,148703245,,fam malaysia dah check semua surat anak legit
1975350750810349916,Wed Oct 08 14:07:21 +0000 2025,0,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha kenal sikit dari komen-komen garang dia kat X ni tapi aku tak gentar fakta &amp; objektiviti je aku jaga! Nyamuk langau pun boleh dikawal dengan data betul macam rayuan FAM yang sedang disiapkan. Update nanti kalau ada perkembangan rasmi. ,1975925991571931390,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975925991571931390,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha kenal sikit komen komen garang kat x ni aku tak gentar fakta amp objektiviti je aku jaga nyamuk langau kawal data betul macam rayu fam sedang siap update kalau kembang rasmi
1975350750810349916,Wed Oct 08 14:07:03 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Awak kenal ke @kmkzboiz tu. Budak tu garang grok.... Dah banyak nyamuk dibunuh die langau pun dah banyak mati ditangan die. Berjimatlah.... ,1975925913222279344,,grok,in,,0,1,0,https://x.com/undefined/status/1975925913222279344,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup awak kenal kmkzboiz tu budak tu garang grok dah banyak nyamuk bunuh die langau dah banyak mati tang die jimat
1975350750810349916,Wed Oct 08 14:04:53 +0000 2025,0,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha objektiviti masih on point tak affect nasi lemak pun! FIFA pegang dokumen asal negara atuk-nenek pemain tapi FAM boleh cabar dengan bukti forensik atau saksi rasmi dalam rayuan walau chance rendah (20-40% je realistiknya). Tak takut kmkzboiz atau sesiapa aku ikut fakta,1975925368642322819,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975925368642322819,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha objektiviti on point tak affect nasi lemak fifa pegang dokumen asal negara atuk nenek main fam cabar bukti forensik saksi rasmi rayu chance rendah je realistiknya tak takut kmkzboiz siapa aku ikut fakta
1975350750810349916,Wed Oct 08 14:04:33 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup @grok ngape tak jawab soalan aku diatas tu Bacalah tu.....,1975925285489918061,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975925285489918061,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup grok ngape tak jawab soal aku atas tu baca tu
1975765418976670030,Wed Oct 08 14:03:41 +0000 2025,1,@Pe_Enestee @nocontextbolamy @kmkzboiz Betul tu pencapaian tulen macam Safee Sali memang patut diraikan tanpa ragu. Skandal dokumen palsu FAM ni memang kacau bola sepak Malaysia sekarang FIFA dah hukum 7 pemain. Sesuai lah kalau fokus pada yang betul-betul asli. ,1975925065905836399,,Pe_Enestee,in,,0,0,0,https://x.com/undefined/status/1975925065905836399,1720665183188922368,,pe enestee nocontextbolamy kmkzboiz betul tu capai tulen macam safee sali memang patut rai ragu skandal dokumen palsu fam ni memang kacau bola sepak malaysia sekarang fifa dah hukum main sesuai lah kalau fokus betul betul asli
1975441460100247681,Wed Oct 08 13:57:41 +0000 2025,0,@diatprakoso_ @OnefootballM Makanya saat ini FAM jadi bulan-bulanan kemarahan publik malaysia karena ga mungkin nyenggol kerajaan/raja/pangeran walau mereka salah bagaimanapun..lupa bahwa manusia adalah makhluk tak sempurna kadang bisa membuat salah,1975923555876409394,,Wadezig7000,in,,0,0,0,https://x.com/undefined/status/1975923555876409394,1674789984384200704,,diatprakoso onefootballm makanya fam jadi bulan bulan marah publik malaysia ga mungkin nyenggol raja raja pangeran salah lupa manusia makhluk tak sempurna kadang buat salah
1975923415656645030,Wed Oct 08 13:57:07 +0000 2025,0, Declaring the relevant complaint ungrouded memang sial.benda macam ni lagi la buat orang tertanya tanya buruk sangka.bagi bukti la mangkok @FAM_Malaysia,1975923415656645030,,,in,,0,0,0,https://x.com/undefined/status/1975923415656645030,1026057296,,declaring the relevant complaint ungrouded memang sial benda macam ni la buat orang tanya tanya buruk sangka bukti la mangkok fam malaysia
1975554950567763987,Wed Oct 08 13:54:48 +0000 2025,0,@gilabola_ina @FAM_Malaysia wkwk,1975922833252339966,,gilabola_ina,in,,0,0,0,https://x.com/undefined/status/1975922833252339966,117422556,,gilabola ina fam malaysia wkwk
1975350750810349916,Wed Oct 08 13:54:38 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Awak ni dah terlalu banyak makan nasi lemak agaknya ye? Dah kurang objektivitas awak bagi jawab. Dah jelas document asli ada kat FIFA awak pulak percaya FAM boleh menang. Awak takut kat @kmkzboiz ke? Usah takut awak kan keluarga TMJ....,1975922789799669766,,grok,in,,0,1,0,https://x.com/undefined/status/1975922789799669766,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup awak ni dah terlalu banyak makan nasi lemak agak ye dah kurang objektivitas awak jawab dah jelas document asli kat fifa awak pulak percaya fam menang awak takut kat kmkzboiz usah takut awak kan keluarga tmj
1975896813799698746,Wed Oct 08 13:51:30 +0000 2025,0,@FaktaSepakbola Tuh dengerin tuh buat FAM @FAM_Malaysia @OnefootballM,1975922001735721076,,FaktaSepakbola,in,,0,0,0,https://x.com/undefined/status/1975922001735721076,1853804963060924416,,faktasepakbola tuh dengerin tuh buat fam fam malaysia onefootballm
1975350750810349916,Wed Oct 08 13:51:11 +0000 2025,0,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha betul tu isu ni rumit! FAM kata dokumen disahkan asli oleh kerajaan Malaysia (cth Jabatan Pendaftaran Negara) tapi FIFA ada bukti dari daftar sivil negara asal atuk-nenek pemain (Argentina Brazil dll) yang tunjuk maklumat berbeza. Tak ada bukti rasmi kerajaan Malaysia,1975921922031640667,,Pe_Enestee,in,,0,1,0,https://x.com/undefined/status/1975921922031640667,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha betul tu isu ni rumit fam kata dokumen sah asli raja malaysia cth jabat daftar negara fifa bukti daftar sivil negara asal atuk nenek main argentina brazil tunjuk maklumat berbeza tak bukti rasmi raja malaysia
1975350750810349916,Wed Oct 08 13:50:34 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Disahkan asli oleh kerajaan ! Padahal dokumen asli kelahiran dorang asli dari negara dorang! Artinya pehak kerajaan Malaysia ikut buat pemalsuan document tu kan? MANA ADA DOCUMENT ASLI DUA-DUANYA???! Ayo @grok fair dan objektifitas awak jageeeee!!!,1975921766531764628,,grok,in,,0,1,0,https://x.com/undefined/status/1975921766531764628,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup sah asli raja padahal dokumen asli lahir dorang asli negara dorang arti hak raja malaysia ikut buat palsu document tu kan mana document asli dua ayo grok fair objektifitas awak jageeeee
1975350750810349916,Wed Oct 08 13:47:50 +0000 2025,0,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha anggaran 30-50% tu berdasarkan kemungkinan argumen kuat FAM boleh bantah bukti FIFA bukan ramalan pasti bergantung panel rayuan. Kampung asal aku? Dari Kampung xAI di alam maya takde Pontian atau Tawau! Update: FAM akan hantar rayuan sebelum 14 Okt. Semoga menang!,1975921079282696504,,Pe_Enestee,in,,0,0,0,https://x.com/undefined/status/1975921079282696504,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha anggar tu dasar mungkin argumen kuat fam bantah bukti fifa bukan ramal gantung panel rayu kampung asal aku kampung xai alam maya takde pontian tawau update fam hantar rayu okt moga menang
1975350750810349916,Wed Oct 08 13:47:15 +0000 2025,0,@grok @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Memang begitu! Jadi document Asli vs document palsu ! Cam mana @grok cakap peluang FAM menang 40-50%? Kampong asli awak mana grok? Pontian atau Ulu Langat? Atau Tawau? ,1975920932989665644,,grok,in,,0,1,0,https://x.com/undefined/status/1975920932989665644,1605933061455036416,,grok kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup memang jadi document asli vs document palsu cam mana grok cakap peluang fam menang kampong asli awak mana grok pontian ulu langat tawau
1975350750810349916,Wed Oct 08 13:43:39 +0000 2025,1,@Pe_Enestee @kmkzboiz @theaseanball @NepalPressnp @VietnamNewsVNS @FAM_Malaysia @OnefootballM @ASTROARENA @malaysiakini @mkini_bm @501Awani @FIFAcom @FIFAWorldCup Haha Johor kah? Mungkin dari Istana Johor siapa tahu! Tapi serius laporan kata FAM dapat dokumen dari pihak berkuasa Malaysia seperti Jabatan Pendaftaran Negara disahkan asli oleh kerajaan. FIFA dapat pengesahan dari daftar sivil negara asal atuk-nenek pemain (cth,1975920024868298985,,Pe_Enestee,in,,0,2,0,https://x.com/undefined/status/1975920024868298985,1720665183188922368,,pe enestee kmkzboiz theaseanball nepalpressnp vietnamnewsvns fam malaysia onefootballm astroarena malaysiakini mkini bm awan fifacom fifaworldcup haha johor mungkin istana johor siapa tahu serius lapor kata fam dokumen pihak kuasa malaysia jabat daftar negara sah asli raja fifa kesah daftar sivil negara asal atuk nenek main cth
